DV,Jerjerrod,DS
3p,bib,r2,tat
jabba,luke,bib,3p,r2,han,oola,palace
3p,r2,droidBoss,palace
boba,lando,3p,oola,jabba,leia,bib,chew,palace
3p,bib,jabba,han,leia,lando,palace
han,chew,palace
jabba,leia,lando,bib,luke,3p,han,chew,palace
jabba,3p,chew,han,leia,luke,tat
r2,3p,jab,leia,tat
han,luke,lando,chew,tat
lando,chew,han,boba,luke,jabba,3p,r2,leia,tat
r2,luke,han,leia,space
emp,DV,DS
luke,yoda,dag
luke,obi,r2,dag
3p,r2,madine,ackbar,mothma,han,chew,luke,leia,lando,ship
han,lando,ship
han,luke,leia,chew,r2,3p,ship
emp,DV,DS
chew,han,leia,piett,DV,luke,ship
3p,r2,leia,luke,han,chew,endor
leia,luke,endor
r2,3p,luke,han,endor
leia,wicket,endor
emp,DV,DS
chew,han,luke,3p,r2,endor
leia,3p,luke,han,r2,wicket,chew,endor
3p,r2,luke,han,wicket,leia,chew,endor
leia,luke,han,endor
DV,luke,endor
leia,han,3p,wicket,endor
lando,abity,ackbar,ship
han,leia,wicket,3p,r2,ship
chew,leia,han,endor
emp,luke,DV,DS
han,leia,chew,3p,r2,wicket,endor
lando,abity,wedge,ackbar,ship
emp,luke,DS
han,leia,r2,3p,chew,endor
lando,wedge,ship
luke,emp,DS
lando,ack,ship
3p,leia,r2,han,endor
lando,ack,ship
luke,emp,DV,DS
han,chew,leia,3p,endor
emp,luke,DV,DS
lando,abity,wedge,ship
han,chew,wicket,endor
DV,luke,emp,DS
ack,lando,abity,ship
emp,luke,DV,DS
abity,lando,wedge,ship
ack,piett,ship
luke,DV,DS
wedge,lando,abity,ship
3p,r2,leia,han,wicket,endor
luke,DV,DS
3p,wicket,r2,lando,han,han,leia,luke,wedge,chew,endor
DV,obi,yoda,endor

